Country Name,Country Code,Year,Suicide Rate,Unemployment Rate,Literacy Rate
Iceland,ISL,1997,11.884247,3.72,88.5
Iceland,ISL,1998,10.444808,3.069,88.5
Iceland,ISL,1999,10.919142,2.178,88.5
Iceland,ISL,2000,17.884678,1.936,88.5
Iceland,ISL,2001,12.008916,1.874,88.5
Iceland,ISL,2002,10.243941,2.988,88.5
Iceland,ISL,2003,8.5505905,3.997,88.5
Iceland,ISL,2004,11.272089,4.031,88.5
Iceland,ISL,2005,10.484644,2.547,88.5
Iceland,ISL,2006,9.843559,2.83,88.5
Iceland,ISL,2007,11.21709,2.251,88.5
Iceland,ISL,2008,10.822191,2.946,88.5
Iceland,ISL,2009,10.280587,7.22,88.5
Iceland,ISL,2010,13.400845,7.564,88.5
Iceland,ISL,2011,8.091618,7.028,88.5
Iceland,ISL,2012,10.5133915,6.0,88.5
Iceland,ISL,2013,13.549374,5.376,88.5
Iceland,ISL,2014,12.15897,4.897,88.5
Iceland,ISL,2015,11.266814,3.979,88.5
Iceland,ISL,2016,11.246407,2.978,88.5
Iceland,ISL,2017,9.847146,2.742,88.5
Iceland,ISL,2018,9.220137,2.704,88.5
Iceland,ISL,2019,10.00345,3.507,88.5
Iceland,ISL,2020,12.479719,5.478,88.5
Iceland,ISL,2021,9.69666,6.029,88.5
Iceland,ISL,2022,7.578996,3.789,88.5
Iran,IRN,2013,2.976225,6.654,93.0
Iran,IRN,2014,3.0385475,6.654,93.0
Iran,IRN,2015,2.8975298,6.654,93.0
Iran,IRN,2016,3.5563602,6.654,93.0
Iran,IRN,2017,4.952047,6.654,93.0
Iraq,IRQ,2008,0.01078257,8.467,82.0
Iraq,IRQ,2015,0.00619459,10.842,82.0
Iraq,IRQ,2016,0.01178987,10.82,83.0
Ireland,IRL,1950,2.576427,6.774,88.5
Ireland,IRL,1951,2.5951,6.774,88.5
Ireland,IRL,1952,2.139424,6.774,88.5
Ireland,IRL,1953,2.084519,6.774,88.5
Ireland,IRL,1954,2.0206351,6.774,88.5
Ireland,IRL,1955,2.3620398,6.774,88.5
Ireland,IRL,1956,2.6397593,6.774,88.5
Ireland,IRL,1957,2.4785469,6.774,88.5
Ireland,IRL,1958,2.6664557,6.774,88.5
Ireland,IRL,1959,2.5691545,6.774,88.5
Ireland,IRL,1960,2.8590481,6.774,88.5
Ireland,IRL,1961,3.2693932,6.774,88.5
Ireland,IRL,1962,1.8946741,6.774,88.5
Ireland,IRL,1963,2.566983,6.774,88.5
Ireland,IRL,1964,2.1023452,6.774,88.5
Ireland,IRL,1965,1.7930738,6.774,88.5
Ireland,IRL,1966,2.2886374,6.774,88.5
Ireland,IRL,1967,2.4992588,6.774,88.5
Ireland,IRL,1968,2.648572,6.774,88.5
Ireland,IRL,1969,1.8185401,6.774,88.5
Ireland,IRL,1970,1.8722867,6.774,88.5
Ireland,IRL,1971,3.0841665,6.774,88.5
Ireland,IRL,1972,3.2158403,6.774,88.5
Ireland,IRL,1973,3.6225307,6.774,88.5
Ireland,IRL,1974,4.2568183,6.774,88.5
Ireland,IRL,1975,5.251976,6.774,88.5
Ireland,IRL,1976,5.9844456,6.774,88.5
Ireland,IRL,1977,5.0619383,6.774,88.5
Ireland,IRL,1978,5.406909,6.774,88.5
Ireland,IRL,1979,5.977359,6.774,88.5
Ireland,IRL,1980,7.0201316,6.774,88.5
Ireland,IRL,1981,7.216062,6.774,88.5
Ireland,IRL,1982,7.418434,6.774,88.5
Ireland,IRL,1983,8.55524,6.774,88.5
Ireland,IRL,1984,6.993085,6.774,88.5
Ireland,IRL,1985,8.168058,6.774,88.5
Ireland,IRL,1986,8.401656,6.774,88.5
Ireland,IRL,1987,7.210891,6.774,88.5
Ireland,IRL,1988,7.815589,6.774,88.5
Ireland,IRL,1989,8.168731,6.774,88.5
Ireland,IRL,1990,9.989139,6.7435,88.5
Ireland,IRL,1991,10.104702,15.771,88.5
Ireland,IRL,1992,10.428749,15.021,88.5
Ireland,IRL,1993,9.286868,15.571,88.5
Ireland,IRL,1994,11.026566,14.544,88.5
Ireland,IRL,1995,11.125245,11.97,88.5
Ireland,IRL,1996,11.22048,11.692,88.5
Ireland,IRL,1997,12.512273,10.191,88.5
Ireland,IRL,1998,13.166378,7.699,88.5
Ireland,IRL,1999,10.99975,5.804,88.5
Ireland,IRL,2000,11.80496,4.318,88.5
Ireland,IRL,2001,12.196691,3.684,88.5
Ireland,IRL,2002,10.937379,4.216,88.5
Ireland,IRL,2003,10.781933,4.478,88.5
Ireland,IRL,2004,10.903509,4.491,88.5
Ireland,IRL,2005,10.365068,4.237,88.5
Ireland,IRL,2006,10.113994,4.355,88.5
Ireland,IRL,2007,9.938416,4.98,88.5
Ireland,IRL,2008,10.854405,6.774,88.5
Ireland,IRL,2009,11.282864,12.609,88.5
Ireland,IRL,2010,10.117367,14.534,88.5
Ireland,IRL,2011,11.6177635,15.354,88.5
Ireland,IRL,2012,11.268713,15.451,88.5
Ireland,IRL,2013,9.922671,13.735,88.5
Ireland,IRL,2014,10.184449,11.858,88.5
Ireland,IRL,2015,8.567295,9.908,88.5
Ireland,IRL,2016,8.838025,8.374,88.5
Ireland,IRL,2017,7.5296354,6.713,88.5
Ireland,IRL,2018,8.381748,5.741,88.5
Ireland,IRL,2019,7.422446,4.95,88.5
Ireland,IRL,2020,8.646341,5.623,88.5
Ireland,IRL,2021,8.368268,6.364,88.5
Ireland,IRL,2022,7.7408648,4.501,88.5
Israel,ISR,1975,8.3901,8.782,88.5
Israel,ISR,1976,8.078858,8.782,88.5
Israel,ISR,1977,7.223123,8.782,88.5
Israel,ISR,1978,6.227843,8.782,88.5
Israel,ISR,1979,7.4214487,8.782,88.5
Israel,ISR,1980,6.5533643,8.782,88.5
Israel,ISR,1981,5.766299,8.782,88.5
Israel,ISR,1982,5.661121,8.782,88.5
Israel,ISR,1983,6.476392,8.782,88.5
Israel,ISR,1984,5.915869,8.782,88.5
Israel,ISR,1985,5.948347,8.782,88.5
Israel,ISR,1986,6.992751,8.782,88.5
Israel,ISR,1987,6.665237,8.782,88.5
Israel,ISR,1988,7.506437,8.782,88.5
Israel,ISR,1989,8.217666,8.782,88.5
Israel,ISR,1990,6.9953856,8.631,88.5
Israel,ISR,1991,7.6903114,13.387,88.5
Israel,ISR,1992,7.780435,14.08,88.5
Israel,ISR,1993,7.290931,12.741,88.5
Israel,ISR,1994,7.971103,9.934,88.5
Israel,ISR,1995,6.606991,8.782,88.5
Israel,ISR,1996,5.384706,8.455,88.5
Israel,ISR,1997,6.458297,9.751,88.5
Israel,ISR,1998,5.3728404,10.749,88.5
Israel,ISR,1999,6.0806584,11.183,88.5
Israel,ISR,2000,6.2643485,11.102,88.5
Israel,ISR,2001,6.1542315,11.812,88.5
Israel,ISR,2002,5.893611,12.888,88.5
Israel,ISR,2003,6.361498,13.505,88.5
Israel,ISR,2004,6.0883083,13.029,88.5
Israel,ISR,2005,6.0875,11.342,88.5
Israel,ISR,2006,5.2892585,10.707,88.5
Israel,ISR,2007,4.5875907,9.379,88.5
Israel,ISR,2008,4.7713284,7.704,88.5
Israel,ISR,2009,5.4375076,9.534,88.5
Israel,ISR,2010,6.309859,8.48,88.5
Israel,ISR,2011,5.1806107,7.139,88.5
Israel,ISR,2012,5.441229,6.762,88.5
Israel,ISR,2013,4.57425,6.137,88.5
Israel,ISR,2014,4.658746,5.789,88.5
Israel,ISR,2015,4.0671964,5.176,88.5
Israel,ISR,2016,4.556231,4.723,88.5
Israel,ISR,2017,4.535527,4.14,88.5
Israel,ISR,2018,5.0147815,3.917,88.5
Israel,ISR,2019,4.7053347,3.731,88.5
Israel,ISR,2020,4.654058,4.169,88.5
Israel,ISR,2021,4.208058,4.812,88.5
Israel,ISR,2022,3.7030916,3.695,88.5
Italy,ITA,1951,6.739828,9.951,99.0
Italy,ITA,1952,6.205153,9.951,99.0
Italy,ITA,1953,6.3120265,9.951,99.0
Italy,ITA,1954,5.8940535,9.951,99.0
Italy,ITA,1955,6.432989,9.951,99.0
Italy,ITA,1956,6.47865,9.951,99.0
Italy,ITA,1957,6.2520294,9.951,99.0
Italy,ITA,1958,5.940865,9.951,99.0
Italy,ITA,1959,5.978304,9.951,99.0
Italy,ITA,1960,5.7581453,9.951,99.0
Italy,ITA,1961,5.2098804,9.951,99.0
Italy,ITA,1962,5.077321,9.951,99.0
Italy,ITA,1963,4.8843083,9.951,99.0
Italy,ITA,1964,5.0198402,9.951,99.0
Italy,ITA,1965,5.0804763,9.951,99.0
Italy,ITA,1966,4.755508,9.951,99.0
Italy,ITA,1967,5.072762,9.951,99.0
Italy,ITA,1968,4.9090843,9.951,99.0
Italy,ITA,1969,5.000933,9.951,99.0
Italy,ITA,1970,5.186391,9.951,99.0
Italy,ITA,1971,5.3960686,9.951,99.0
